ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.3982,2.0686,9.6151,-0.9402,2.4751,9.4425,-0.3431,-0.3491,0.1726,0.0597,-0.0256,-0.115,-5.25,-4.75,-23.75,96.19,-15.44,5.51,12279,2015-10-08 14:05:49:189
-0.7087,2.3176,9.3853,-0.8498,2.4844,9.4486,0.1411,-0.1668,-0.0633,0.0724,-0.0511,-0.0149,-4.75,-3.0,-25.25,72.16,-14.55,5.58,12378,2015-10-08 14:05:49:288
-0.7853,2.2027,9.3661,-0.8306,2.4171,9.4677,0.0453,-0.2144,-0.1016,-0.0256,-0.0469,0.0682,-6.5,-0.25,-21.25,57.24,-14.27,5.01,12479,2015-10-08 14:05:49:389
-0.7087,2.3176,9.1746,-0.7904,2.4006,9.4754,0.0817,-0.083,-0.3008,-0.0447,-0.032,0.147,-9.25,-0.25,-18.25,68.1,-14.17,4.77,12579,2015-10-08 14:05:49:489
-0.6704,2.2027,9.3661,-0.7372,2.3348,9.4961,0.0668,-0.1321,-0.13,-0.0618,-0.0554,-0.0149,-12.0,0.25,-18.25,73.13,-13.77,4.44,12679,2015-10-08 14:05:49:589
-0.6129,2.1452,9.3278,-0.7366,2.2411,9.5187,0.1237,-0.0959,-0.1909,-0.1406,-0.0937,-0.0298,-13.75,0.5,-18.5,70.95,-13.62,4.46,12779,2015-10-08 14:05:49:689
-0.6895,2.0686,9.5002,-0.7627,2.0923,9.5504,0.0732,-0.0237,-0.0503,-0.0618,0.0234,-0.1108,-13.5,-0.5,-19.0,74.86,-12.57,4.42,12879,2015-10-08 14:05:49:789
-0.8619,1.8387,9.5002,-0.8045,1.9766,9.5716,-0.0574,-0.1379,-0.0714,-0.0234,0.0852,0.1577,-14.5,-0.5,-17.5,82.16,-11.8,4.54,12979,2015-10-08 14:05:49:889
-0.5363,2.0494,9.3278,-0.7642,2.0012,9.5698,0.1809,0.0216,-0.1287,-0.0107,0.0234,0.0703,-13.5,0.75,-18.25,77.52,-11.74,4.7,13078,2015-10-08 14:05:49:988
-0.7087,1.8771,9.4427,-0.7595,1.9876,9.573,0.0508,-0.1105,-0.1303,-0.1257,0.0234,0.0639,-13.0,0.5,-17.75,73.01,-11.67,4.59,13178,2015-10-08 14:05:50:088
-0.8045,1.8962,9.5385,-0.7546,1.997,9.5715,-0.0499,-0.1008,-0.033,0.0213,0.0107,0.0362,-13.5,-0.25,-17.25,77.3,-11.69,4.56,13278,2015-10-08 14:05:50:188
-0.6704,2.0303,9.2895,-0.7632,2.0657,9.5562,0.0928,-0.0354,-0.2667,0.0426,0.0469,0.0085,-12.75,0.0,-18.0,76.52,-11.75,4.51,13378,2015-10-08 14:05:50:288
-0.747,2.0111,9.4236,-0.7739,2.0964,9.5486,0.0269,-0.0853,-0.1251,0.0724,0.0149,-0.0639,-12.5,1.0,-18.0,71.17,-12.2,4.57,13478,2015-10-08 14:05:50:388
-0.6512,2.0686,9.2895,-0.7648,2.1715,9.5326,0.1135,-0.1029,-0.2431,0.0469,-0.0575,0.0554,-12.5,0.75,-17.75,70.75,-12.6,4.59,13578,2015-10-08 14:05:50:488
-0.6895,2.0877,9.481,-0.7537,2.1948,9.5281,0.0642,-0.107,-0.0471,0.0149,-0.0746,-0.0362,-12.25,0.0,-18.0,74.19,-12.86,4.49,13678,2015-10-08 14:05:50:588
-0.6321,2.1452,9.4044,-0.7593,2.2061,9.5251,0.1272,-0.0609,-0.1207,-0.0149,0.0021,0.0724,-13.5,0.25,-17.5,76.01,-12.98,4.62,13779,2015-10-08 14:05:50:689
-0.7087,2.1452,9.3661,-0.7561,2.2138,9.5235,0.0533,-0.0963,-0.1358,-0.049,-0.049,0.0682,-13.75,0.0,-18.0,76.04,-13.13,4.55,13878,2015-10-08 14:05:50:788
-0.6895,2.1069,9.3853,-0.7794,2.1874,9.5278,0.0898,-0.0613,-0.1616,-0.0724,-0.0085,-0.0937,-13.5,-0.25,-17.25,76.01,-12.97,4.6,13979,2015-10-08 14:05:50:889
-0.747,2.1261,9.3853,-0.7675,2.1752,9.5315,0.0588,-0.0491,-0.1271,-0.0234,0.0874,0.0192,-13.75,-0.25,-17.25,77.07,-12.85,4.63,14079,2015-10-08 14:05:50:989
-0.6895,2.1452,9.3278,-0.8013,2.1765,9.5284,0.1118,-0.0313,-0.1815,-0.0469,-0.0703,0.0618,-14.5,-0.75,-18.0,80.0,-12.73,4.74,14178,2015-10-08 14:05:51:088
-0.6512,2.1835,9.3661,-0.82,2.204,9.5205,0.1304,-0.0205,-0.1544,0.0256,-0.0575,-0.0107,-14.0,-0.75,-17.25,80.59,-12.94,4.88,14278,2015-10-08 14:05:51:188
-0.6512,2.1835,9.3661,-0.8177,2.2244,9.516,0.1664,-0.0408,-0.1499,-0.049,0.0831,0.0447,-14.25,-1.0,-17.5,80.51,-13.05,4.95,14378,2015-10-08 14:05:51:288
-0.6895,2.1644,9.3087,-0.8091,2.2227,9.5171,0.1004,-0.0775,-0.1318,-0.0575,0.0107,0.0021,-13.75,0.0,-17.75,76.3,-13.03,4.89,14478,2015-10-08 14:05:51:388
-0.6895,2.1452,9.347,-0.8204,2.1877,9.5242,0.1309,-0.0042,-0.139,-0.0107,0.0767,-0.0682,-14.25,0.0,-17.25,77.09,-12.91,4.79,14578,2015-10-08 14:05:51:488
-0.6704,2.1835,9.2703,-0.8314,2.1766,9.5258,0.161,-0.0123,-0.198,-0.1065,0.0639,-0.0383,-15.75,-0.5,-17.5,78.85,-12.76,4.99,14678,2015-10-08 14:05:51:588
-0.7087,2.1261,9.3853,-0.8153,2.1193,9.5401,0.1213,4.0E-4,-0.1522,-0.0256,0.0405,0.1406,-14.0,-0.25,-17.5,77.52,-12.52,4.94,14778,2015-10-08 14:05:51:688
-0.6512,2.1069,9.3661,-0.8209,2.1011,9.5437,0.1697,0.0058,-0.1776,0.0256,0.0298,-0.0213,-15.0,-0.5,-17.25,78.43,-12.39,4.93,14879,2015-10-08 14:05:51:789
-0.6704,2.1069,9.3853,-0.8357,2.1131,9.5397,0.1874,0.0215,-0.137,-0.0234,-0.098,-0.0277,-15.0,0.0,-17.0,78.38,-12.44,4.9,14978,2015-10-08 14:05:51:888
-0.6704,2.0877,9.3661,-0.8411,2.1169,9.5384,0.1327,-0.0036,-0.1162,-0.0618,-0.0021,-0.0043,-14.0,-1.5,-17.0,81.14,-12.43,5.03,15078,2015-10-08 14:05:51:988
-0.6704,2.0877,9.3853,-0.8284,2.1374,9.535,0.1517,-0.0329,-0.1689,0.0256,-0.0085,-0.0107,-14.75,-0.5,-17.0,78.29,-12.51,4.85,15179,2015-10-08 14:05:52:089
-0.6704,2.1452,9.2703,-0.8126,2.1248,9.5392,0.1374,0.0685,-0.3097,-0.032,-0.0554,0.1278,-14.5,0.0,-17.25,77.54,-12.5,4.93,15279,2015-10-08 14:05:52:189
-0.6895,2.0877,9.3853,-0.7655,2.1046,9.5475,0.0504,-0.0048,-0.1462,-0.098,0.0597,0.0085,-14.25,0.0,-18.25,76.8,-12.39,4.58,15379,2015-10-08 14:05:52:289
-0.6704,2.0877,9.3661,-0.7809,2.0881,9.5499,0.1101,0.0222,-0.1654,-0.0298,-0.0043,0.1236,-15.0,0.0,-17.75,77.58,-12.32,4.62,15478,2015-10-08 14:05:52:388
-0.6895,2.1069,9.3661,-0.8004,2.0913,9.5476,0.0673,0.0328,-0.1815,0.0085,-0.0554,0.017,-15.0,0.0,-17.75,77.81,-12.31,4.82,15578,2015-10-08 14:05:52:488
-0.5938,2.1452,9.4427,-0.7944,2.126,9.5404,0.2006,0.0192,-0.0977,0.0128,0.0362,0.0788,-15.0,-1.0,-17.5,77.73,-12.37,4.76,15679,2015-10-08 14:05:52:589
-0.7661,2.1452,9.3278,-0.8235,2.1353,9.5359,0.0573,0.0099,-0.2081,0.0107,-0.0192,-0.0213,-14.75,-0.25,-17.0,77.45,-12.54,4.81,15778,2015-10-08 14:05:52:688
-0.5555,2.0877,9.4044,-0.8427,2.1122,9.5393,0.2873,-0.0244,-0.1349,-0.098,-0.0192,-0.0383,-14.5,-0.75,-16.75,81.03,-12.54,4.98,15879,2015-10-08 14:05:52:789
-0.747,2.1261,9.3278,-0.8626,2.1098,9.5381,0.1156,0.0163,-0.2103,-0.0852,-0.0916,-0.0043,-14.0,-2.0,-17.0,84.78,-12.39,5.11,15978,2015-10-08 14:05:52:888
-0.6321,2.1069,9.4044,-0.8241,2.1205,9.5391,0.1921,-0.0136,-0.1347,0.0213,-0.1321,-0.0298,-14.5,-1.75,-17.0,84.67,-12.49,5.07,16079,2015-10-08 14:05:52:989
-0.6512,2.1261,9.4044,-0.8328,2.1401,9.534,0.1641,-0.041,-0.1468,0.0874,0.0021,-0.1087,-15.0,-1.25,-17.0,84.61,-12.5,4.91,16179,2015-10-08 14:05:53:089
-0.5555,2.1069,9.481,-0.821,2.1726,9.5276,0.2713,-0.0522,-0.0492,0.147,-0.0746,-0.0703,-16.25,-1.25,-17.0,81.46,-12.73,5.0,16278,2015-10-08 14:05:53:188
-0.5363,1.8004,10.343,-0.6432,2.4613,9.4709,0.1069,-0.6609,0.872,0.9673,-0.3473,-0.2152,-14.75,-0.25,-17.5,77.93,-12.9,4.82,16378,2015-10-08 14:05:53:288
0.9577,2.4325,10.2089,0.1141,3.9704,8.9662,0.8436,-1.5379,1.2426,2.955,-1.4381,-0.2471,-14.75,-1.75,-17.75,78.59,-14.54,3.88,16479,2015-10-08 14:05:53:389
2.8156,6.11,5.5545,1.2176,6.2338,7.4718,1.598,-0.1238,-1.9173,2.2861,-1.093,-0.2898,-18.25,-6.25,-15.25,71.68,-35.99,-7.49,16578,2015-10-08 14:05:53:488
1.6472,6.8761,5.3822,1.1264,7.0555,6.7173,0.5208,-0.1793,-1.3351,1.1462,-0.6029,-0.9673,-21.75,-12.75,-9.75,88.04,-46.01,-9.52,16678,2015-10-08 14:05:53:588
0.498,7.7764,4.7501,0.9089,7.681,6.0288,-0.4109,0.0954,-1.2787,0.0746,-0.995,-1.0333,-22.0,-16.75,-5.25,101.12,-51.56,-8.57,16779,2015-10-08 14:05:53:689
0.0958,7.8147,5.1523,0.8151,7.8631,5.8033,-0.7194,-0.0484,-0.651,0.375,-1.3998,-0.8096,-16.5,-14.0,1.25,114.77,-53.3,-8.0,16879,2015-10-08 14:05:53:789
-0.0766,7.6231,3.9648,0.8784,8.0957,5.4643,-0.955,-0.4726,-1.4995,-0.2514,-1.0887,-0.784,-11.25,-9.5,5.0,123.5,-55.64,-9.13,16979,2015-10-08 14:05:53:889
-0.0958,7.106,4.9799,0.8446,8.1243,5.427,-0.9403,-1.0183,-0.4471,0.2727,-1.3657,-0.6221,-7.0,-8.0,6.0,130.37,-55.41,-8.55,17079,2015-10-08 14:05:53:989
0.3639,7.106,4.7884,1.0924,8.1789,5.2993,-0.7285,-1.0729,-0.5109,-0.196,-0.8607,-0.2834,-3.5,-6.5,6.75,144.95,-56.72,-10.47,17179,2015-10-08 14:05:54:089
0.6129,7.7764,5.5354,1.1657,8.0803,5.4333,-0.5528,-0.3039,0.1021,-0.2834,-0.3537,-0.3047,0.25,-3.75,6.0,169.95,-55.48,-12.11,17279,2015-10-08 14:05:54:189
0.4788,9.347,6.2441,1.1148,7.9245,5.6684,-0.636,1.4225,0.5757,-0.4538,-0.0575,-0.081,3.25,-1.75,3.5,204.27,-53.91,-11.13,17378,2015-10-08 14:05:54:288
1.0151,8.7915,8.7149,0.7483,7.4082,6.3819,0.2668,1.3833,2.333,-0.6626,0.6136,-0.2471,7.25,-0.25,0.25,263.74,-50.01,-8.15,17478,2015-10-08 14:05:54:388
1.4174,7.0485,9.2703,0.4565,6.9804,6.8729,0.2015,0.3918,1.9815,-0.5326,-0.4772,-0.5135,8.75,2.25,-2.25,271.41,-48.29,-5.24,17579,2015-10-08 14:05:54:489
3.0071,4.6735,6.0142,1.0516,6.5995,7.1772,1.9555,-1.926,-1.1629,-1.0994,-1.4828,0.1832,6.25,5.25,-6.0,298.34,-44.4,-4.68,17678,2015-10-08 14:05:54:588
5.0949,5.8419,9.098,2.621,5.6313,7.5887,1.746,0.0573,0.609,-1.4828,-2.0091,0.2621,1.25,6.5,-10.75,338.5,-35.05,-19.05,17779,2015-10-08 14:05:54:689
2.6624,4.9991,8.2744,4.0655,4.5418,7.6821,-1.6713,-0.1939,0.8413,-1.3103,-1.6469,-0.3388,-3.0,9.0,-16.5,344.3,-29.15,-26.15,17878,2015-10-08 14:05:54:788
4.4436,3.6966,6.3782,5.1794,3.9939,7.3071,-1.4043,-0.8091,-0.0387,-1.3465,-1.2911,-0.5454,-9.75,10.5,-21.5,348.38,-24.03,-35.33,17979,2015-10-08 14:05:54:889
4.9991,2.9497,6.2441,5.8473,3.7805,6.9056,-0.8865,-0.7159,-0.6998,-0.2599,-1.6235,-1.0227,-18.0,15.75,-24.5,353.73,-22.59,-36.55,18080,2015-10-08 14:05:54:990
5.1715,1.992,4.8842,6.3752,4.1117,6.2146,-1.2803,-2.1197,-1.3304,-0.2961,-2.1199,-0.98,-22.5,16.5,-23.0,357.49,-23.02,-41.97,18178,2015-10-08 14:05:55:088
6.1675,3.0454,5.3056,7.0646,4.3731,5.2095,-1.4526,-1.6533,0.6132,-0.7222,-2.0091,-0.6306,-23.25,14.0,-20.0,354.64,-26.48,-53.59,18278,2015-10-08 14:05:55:188
3.2753,0.5171,2.7198,7.6617,4.2085,4.445,-3.2563,-2.7529,-1.0548,-1.0567,-1.6128,0.2642,-27.0,12.0,-15.5,1.37,-25.41,-59.88,18378,2015-10-08 14:05:55:288
8.2361,-2.2601,2.2601,9.0554,2.2556,3.0139,-2.0643,-3.0408,-1.29,-2.7122,-1.7577,3.2554,-33.0,13.5,-12.75,356.43,-19.3,-67.29,18478,2015-10-08 14:05:55:388
11.0899,-6.2249,4.2138,9.4066,-2.1588,1.7396,1.6834,-4.0661,2.4741,-3.0722,-1.9367,3.2235,-40.25,24.75,-8.0,357.8,12.72,-79.52,18578,2015-10-08 14:05:55:488
15.2654,-2.4517,4.9416,8.2575,-5.2768,-0.3735,6.644,2.4995,5.4875,-0.7755,-1.583,1.9153,-41.5,43.0,-0.5,352.57,32.55,-92.59,18678,2015-10-08 14:05:55:588
14.4418,-8.0062,1.2258,8.1798,-5.4055,-0.2039,5.8406,-2.8689,1.1807,-1.0099,0.6157,0.2024,-32.25,45.25,0.0,355.45,33.7,-92.81,18779,2015-10-08 14:05:55:689
7.7572,0.4022,-0.5938,8.1367,-5.4737,0.0552,-0.3603,5.7419,-0.5915,-0.3324,1.2336,-0.2407,-27.0,45.5,-1.25,357.97,33.93,-89.61,18878,2015-10-08 14:05:55:788
12.9478,-5.9759,-1.5897,8.6752,-4.5624,0.3078,4.2726,-1.4135,-1.8975,-0.4495,0.0277,-1.9622,-24.5,47.0,-2.0,357.84,27.73,-87.97,18978,2015-10-08 14:05:55:888
6.857,-3.8882,0.0575,9.3642,-2.8504,0.5985,-1.9326,-1.4784,-0.0622,-0.6221,0.7627,-1.9004,-27.0,38.0,-4.25,352.9,24.27,-88.57,19079,2015-10-08 14:05:55:989
6.3398,-4.2713,-0.7661,9.6373,-1.3878,1.1693,-3.2974,-2.8835,-1.9354,-0.914,0.6605,-0.9758,-33.25,34.25,-4.0,359.9,11.38,-84.39,19179,2015-10-08 14:05:56:089
6.1292,-3.8882,0.4788,9.5525,-1.6975,1.4281,-3.4233,-2.1907,-0.9492,-1.1334,0.4218,0.3792,-35.75,31.5,-4.25,0.72,7.98,-82.46,19278,2015-10-08 14:05:56:188
9.1746,-3.2753,-0.3256,9.2083,-3.2,1.0662,-0.0337,-0.0752,-1.3919,-0.5923,-0.3835,1.6171,-37.75,30.0,-4.25,1.43,19.05,-83.4,19379,2015-10-08 14:05:56:289
11.7029,-2.0111,1.5897,8.8829,-4.1184,0.5498,2.6092,2.1456,1.1357,-1.2037,0.4751,0.5007,-36.25,32.25,-3.0,357.63,21.8,-84.78,19479,2015-10-08 14:05:56:389
10.0748,-2.0494,1.1684,8.828,-4.1883,0.8338,1.266,2.2155,0.4878,-0.2961,0.4176,0.1641,-33.0,35.25,0.25,9.99,25.28,-84.6,19579,2015-10-08 14:05:56:489
10.9942,-3.0454,1.2258,8.7602,-4.3075,0.9351,2.2914,1.5111,0.5589,0.0575,-0.3281,0.5561,-30.25,37.5,2.5,16.32,25.53,-83.61,19679,2015-10-08 14:05:56:589
10.4579,-2.3176,0.996,8.7598,-4.3082,0.9358,1.2928,1.9008,-0.1008,1.1484,-0.2663,-0.2429,-29.25,39.25,2.75,15.08,26.06,-83.9,19778,2015-10-08 14:05:56:688
9.3661,-4.0223,0.747,9.076,-3.5612,1.056,0.2901,-0.4611,-0.309,0.7691,-0.2898,-0.8266,-27.75,41.0,1.5,10.5,21.29,-83.36,19879,2015-10-08 14:05:56:789
8.8873,-3.9073,1.0151,9.3459,-2.8586,0.8085,-0.1193,-1.3493,0.138,0.7031,-0.5198,-0.5135,-28.25,40.5,-0.5,5.03,17.8,-84.49,19979,2015-10-08 14:05:56:889
8.1403,-4.118,0.8236,9.5112,-2.3059,0.6251,-1.3709,-1.8121,0.1985,0.2173,-0.0937,-0.8735,-31.5,38.25,-2.5,0.07,13.6,-86.24,20079,2015-10-08 14:05:56:989
7.8338,-4.3862,0.1532,9.5918,-1.9595,0.5722,-1.758,-2.4266,-0.419,-0.1001,-0.0511,-0.2258,-34.0,35.0,-3.25,357.98,11.53,-86.59,20178,2015-10-08 14:05:57:088
8.2361,-4.5969,0.0,9.552,-2.156,0.5312,-1.2357,-2.4054,-0.5724,-1.2613,0.4389,0.3899,-36.25,32.25,-3.0,357.55,12.7,-86.82,20279,2015-10-08 14:05:57:189
9.6917,-5.8035,0.1724,9.2878,-3.0418,0.8089,1.521,-3.7929,-0.863,-2.1391,1.044,0.7372,-37.25,30.5,-1.75,3.87,18.07,-85.02,20379,2015-10-08 14:05:57:289
8.5042,-3.3327,1.4557,8.5873,-4.7359,0.016,-0.0831,1.4031,1.4396,-2.4416,0.3622,1.6725,-35.25,33.0,0.5,6.52,25.97,-88.95,20478,2015-10-08 14:05:57:388
9.9024,-3.0071,-0.0958,8.1737,-5.4039,-0.3987,1.7287,2.3968,0.3029,-0.49,-0.49,0.3686,-30.75,38.25,6.75,22.9,33.19,-91.43,20578,2015-10-08 14:05:57:488
9.5193,-4.9416,0.7661,8.4824,-4.8576,-0.7896,0.1559,-0.1798,2.0346,-2.595,1.4019,-0.5326,-25.75,40.25,8.75,17.34,32.31,-94.85,20679,2015-10-08 14:05:57:589
6.8378,-4.6543,1.2641,8.6437,-4.6224,-0.299,-1.8059,-0.0319,1.5631,-0.9779,0.8309,0.3579,-25.25,37.25,13.0,21.81,28.29,-94.02,20779,2015-10-08 14:05:57:689
8.5425,-3.2178,0.2873,8.1923,-5.3879,0.1642,0.3502,2.1701,0.1231,-0.3878,0.5987,1.2101,-26.75,35.25,14.25,41.68,31.49,-89.95,20879,2015-10-08 14:05:57:789
9.5577,-2.8922,0.3256,7.7958,-5.9394,0.3454,1.8193,3.0472,-0.1156,0.1491,0.1513,0.8075,-27.25,36.0,13.75,48.61,36.45,-87.79,20979,2015-10-08 14:05:57:889
10.4004,-3.2561,0.498,7.7064,-6.0443,0.4977,2.828,2.769,0.211,0.9119,-0.6477,0.2983,-25.5,38.0,12.5,44.07,38.05,-86.3,21079,2015-10-08 14:05:57:989
12.2775,-4.1372,0.498,7.9454,-5.731,0.4425,4.2171,1.6513,-0.0978,0.8607,-1.0461,-0.6519,-22.0,39.25,11.0,32.49,35.76,-86.81,21179,2015-10-08 14:05:58:089
9.2895,-4.118,1.8771,8.5873,-4.7298,0.2396,0.7788,1.1864,1.3885,0.9119,-0.5838,-1.5915,-21.0,41.5,9.5,25.96,31.68,-88.02,21278,2015-10-08 14:05:58:188
9.9024,-6.0334,2.0686,9.2951,-3.1246,0.0929,0.6648,-2.9854,1.9757,1.4871,-0.8863,-1.7193,-24.0,39.0,6.25,16.99,24.79,-88.48,21378,2015-10-08 14:05:58:288
9.6917,-5.8993,1.3599,9.6552,-1.7122,-0.1231,0.0365,-4.1871,1.483,0.8032,-0.5049,-2.0048,-28.25,34.5,3.75,7.02,10.06,-90.73,21478,2015-10-08 14:05:58:388
7.4891,-5.3822,1.1109,9.8022,-0.225,0.1929,-2.3131,-5.1571,0.918,-0.0277,0.5092,-1.3401,-34.75,30.5,2.5,5.02,5.2,-90.83,21578,2015-10-08 14:05:58:488
5.8993,-4.5011,0.9194,9.7879,0.0963,0.5986,-3.7715,-4.5561,0.2265,0.3004,0.3089,0.0426,-39.5,22.5,0.75,8.22,-0.56,-86.5,21679,2015-10-08 14:05:58:589
6.359,-3.9073,-1.3791,9.7589,-0.6381,0.7266,-3.1509,-3.3459,-2.2589,-0.179,-0.0149,1.0461,-41.75,20.25,-0.75,8.81,1.28,-85.65,21778,2015-10-08 14:05:58:688
10.343,-6.2058,-0.8811,9.3591,-2.9235,0.1765,1.8266,-3.9526,-1.6131,-1.0312,-0.1981,2.3159,-40.5,22.5,-3.5,357.42,8.04,-86.76,21879,2015-10-08 14:05:58:789
10.5345,-3.3136,0.4022,7.9978,-5.6558,-0.4664,1.8739,2.2012,0.8001,-1.0653,0.0362,2.7889,-35.75,29.25,-0.75,314.09,35.22,-93.34,21979,2015-10-08 14:05:58:889
11.8561,-4.0223,-0.249,7.2759,-6.4797,-1.1161,4.5802,2.4574,0.8671,-1.3337,0.1023,1.0312,-25.75,36.25,1.75,348.71,41.36,-98.72,22079,2015-10-08 14:05:58:989
8.3701,-3.7541,1.0534,7.2406,-6.4632,-1.4038,1.1295,2.7091,2.4573,-0.9758,0.5369,0.2983,-18.25,40.5,6.75,10.91,41.5,-100.83,22179,2015-10-08 14:05:59:089
9.6151,-3.2561,0.1532,7.2277,-6.4904,-1.3436,2.3874,3.2343,1.4969,0.1129,-0.0277,0.5539,-15.5,41.5,11.0,21.6,41.44,-100.53,22279,2015-10-08 14:05:59:189
9.73,-3.2178,-0.249,7.548,-6.2067,-0.821,2.182,2.9889,0.572,0.9183,0.0575,-0.3963,-13.5,39.75,12.25,25.5,40.71,-98.48,22378,2015-10-08 14:05:59:288
9.1554,-3.62,-1.2067,8.0941,-5.5322,-0.2251,1.0613,1.9121,-0.9816,1.4083,-0.3771,-0.8586,-13.0,40.75,9.75,23.8,36.2,-92.76,22478,2015-10-08 14:05:59:388
11.7795,-5.7078,-0.5363,8.5979,-4.7156,-0.104,3.1816,-0.9922,-0.4323,1.1249,-0.9545,-0.3515,-15.5,41.75,5.75,11.13,28.74,-90.69,22579,2015-10-08 14:05:59:489
11.1857,-3.984,1.1492,8.8077,-4.2996,-0.3293,2.378,0.3156,1.4785,1.1569,-1.1462,-1.044,-17.5,42.0,1.75,2.58,26.0,-92.14,22679,2015-10-08 14:05:59:589
9.9024,-6.8378,1.2258,9.5317,-2.2502,-0.503,0.3707,-4.5876,1.7289,1.2421,-0.5646,-2.1348,-21.5,41.5,-1.25,356.66,13.27,-93.02,22778,2015-10-08 14:05:59:688
8.5425,-5.5354,1.0534,9.676,-1.1936,-1.0582,-0.8282,-4.4523,1.8521,1.0141,-0.9545,-1.3998,-29.0,36.0,-3.5,349.23,6.99,-96.24,22878,2015-10-08 14:05:59:788
7.3741,-4.7501,0.8045,9.7212,-0.6821,-1.0974,-2.4061,-3.9805,1.9613,0.4943,-0.1683,-0.5667,-34.5,30.0,-3.75,344.25,3.99,-96.44,22978,2015-10-08 14:05:59:888
7.6423,-4.3287,0.2298,9.7341,-0.6765,-0.9795,-2.0874,-3.6912,1.2773,-0.1087,0.3196,-0.0511,-37.75,26.5,-3.5,344.76,3.53,-96.44,23079,2015-10-08 14:05:59:989
6.9719,-3.8116,-1.1109,9.7576,-0.9214,-0.3341,-2.7831,-2.843,-0.842,-0.9417,0.9012,0.441,-39.5,24.5,-3.25,348.47,5.39,-91.96,23179,2015-10-08 14:06:00:089
9.5002,-6.2632,-0.8045,9.6161,-1.9217,0.0925,-0.1925,-4.284,-1.6631,-1.4104,0.2237,1.9153,-39.75,24.25,-4.75,343.61,11.3,-89.45,23279,2015-10-08 14:06:00:189
10.7069,-4.7884,-1.1684,8.7523,-4.4201,-0.1716,2.2801,-0.9429,-1.035,-1.1654,-0.1449,2.8123,-36.75,28.75,-5.0,328.27,26.79,-91.12,23379,2015-10-08 14:06:00:289
10.5345,-2.7581,-0.9002,7.7291,-5.9988,-0.668,2.8054,3.2406,-0.2323,-0.7457,-0.0852,1.5638,-29.5,36.0,-3.0,320.72,34.92,-93.78,23478,2015-10-08 14:06:00:388
9.0214,-3.5817,0.6895,7.5998,-6.0348,-1.4124,2.2835,2.2807,2.121,-1.9111,1.4786,-0.1704,-21.25,42.5,1.0,340.97,39.35,-99.34,23578,2015-10-08 14:06:00:488
7.5274,-4.1563,0.4405,8.0665,-5.4224,-1.3036,-0.5014,1.3961,1.6584,-1.2357,0.8394,-0.2067,-18.75,43.0,6.25,2.14,35.45,-99.7,23679,2015-10-08 14:06:00:589
7.8338,-3.7158,-0.1149,8.0095,-5.5429,-1.138,-0.2231,1.7426,1.0946,-0.2855,0.6456,0.6285,-19.75,39.5,11.0,21.1,34.42,-98.09,23779,2015-10-08 14:06:00:689
10.1514,-3.2753,-1.6281,7.8357,-5.8606,-0.6526,2.3158,2.5854,-0.9755,0.7031,0.0575,0.4964,-21.0,40.0,13.0,29.52,36.27,-95.77,23879,2015-10-08 14:06:00:789
11.5688,-4.2904,-1.2067,7.915,-5.772,-0.4545,2.9979,2.1014,-1.0685,0.9076,-0.4602,0.0447,-18.25,41.75,11.0,23.39,36.06,-93.29,23979,2015-10-08 14:06:00:889
11.3581,-3.4668,-0.3065,8.1443,-5.4407,-0.4894,3.2138,1.9739,0.183,1.1888,-0.995,-0.767,-17.5,43.75,8.0,14.5,33.7,-93.44,24079,2015-10-08 14:06:00:989
9.9407,-4.6352,1.0918,8.917,-4.0352,-0.612,1.0237,-0.6,1.7037,1.2378,-1.0141,-1.8727,-18.75,43.75,5.5,11.32,28.53,-93.66,24179,2015-10-08 14:06:01:089
11.0899,-5.5929,0.5363,9.4054,-2.5734,-1.0425,1.6845,-3.0195,1.5788,1.2251,-1.1484,-2.1369,-23.5,40.25,3.75,5.26,18.01,-95.22,24278,2015-10-08 14:06:01:188
8.5617,-5.7652,0.8236,9.7033,-1.0012,-1.0065,-0.2606,-4.7832,1.7918,-0.2024,0.6051,-2.2157,-30.5,36.0,2.0,359.58,9.09,-96.87,24378,2015-10-08 14:06:01:288
6.9719,-4.616,-0.0766,9.7884,0.5154,-0.3027,-2.759,-5.2847,0.5326,0.4985,0.3047,-1.4168,-37.5,27.25,0.75,0.94,-1.1,-92.5,24478,2015-10-08 14:06:01:388
6.4165,-3.9265,-1.1492,9.7611,0.9305,-0.1582,-3.3303,-4.8665,-0.8203,0.2983,0.2535,-0.0959,-41.75,18.75,-1.0,355.8,-5.44,-90.93,24578,2015-10-08 14:06:01:488
