ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.2512,-7.9871,1.7047,7.2254,-6.5766,-0.8445,2.0726,-1.3636,2.5809,-0.5071,-0.2301,0.6392,-20.75,51.5,1.5,3.25,41.58,-94.32,12621,2015-10-08 15:05:21:127
4.7309,-3.8116,-0.7853,7.4815,-6.3401,0.0397,-2.5206,1.984,-1.2179,1.845,-0.4581,-0.539,-22.5,50.75,4.0,358.77,42.65,-96.45,12721,2015-10-08 15:05:21:227
9.481,-7.7572,-1.8771,7.6002,-6.1657,-0.6262,0.7949,0.0146,-0.3738,-0.1662,-1.1143,-0.0192,-23.0,51.25,2.5,9.25,39.23,-91.87,12821,2015-10-08 15:05:21:327
6.9145,-6.5314,0.2873,7.8635,-5.8591,-0.0761,-0.9491,-0.6722,0.3634,-0.1236,1.2804,-0.392,-24.75,50.5,1.25,359.96,37.1,-92.33,12921,2015-10-08 15:05:21:427
7.3358,-6.0334,-0.9385,7.892,-5.8098,-0.3651,-0.5978,-0.2099,-0.503,0.1641,-0.5518,-0.13,-27.5,49.0,1.25,359.39,36.33,-92.65,13022,2015-10-08 15:05:21:528
7.4316,-6.0334,-0.4597,7.811,-5.9259,-0.2063,-0.3794,-0.1075,-0.2534,-0.1321,0.2557,0.1811,-29.0,47.75,1.0,0.65,37.18,-91.51,13121,2015-10-08 15:05:21:627
7.9487,-5.9759,-0.6512,7.6321,-6.1439,-0.417,0.3167,0.168,-0.2342,-0.4133,0.1641,0.3579,-29.25,47.0,0.75,358.19,38.79,-93.13,13221,2015-10-08 15:05:21:727
8.102,-5.8419,-0.2107,7.4529,-6.3529,-0.5151,0.6682,0.5494,0.2661,-0.0362,-0.0937,0.1768,-28.5,47.25,0.75,357.7,39.53,-93.56,13322,2015-10-08 15:05:21:828
8.9064,-6.2632,-0.2298,7.4061,-6.3997,-0.6031,1.5578,0.1747,0.2201,-0.3196,-0.0064,0.0469,-26.0,49.0,2.75,2.51,40.74,-94.66,13421,2015-10-08 15:05:21:927
8.1977,-5.861,-0.1724,7.5298,-6.2529,-0.611,0.4764,0.5834,0.1704,-0.0383,0.0447,-0.2237,-24.25,48.75,2.25,359.81,40.46,-94.93,13521,2015-10-08 15:05:22:027
6.6846,-4.5394,-0.5938,7.7403,-5.9956,-0.5572,-1.0557,1.4562,-0.0366,0.0959,0.0021,-0.3686,-24.0,50.75,3.0,2.84,37.69,-94.12,13621,2015-10-08 15:05:22:127
9.7492,-8.8873,0.6129,7.7764,-5.934,-0.6974,1.8004,-2.1447,1.1906,0.3238,-0.5497,0.1513,-25.5,50.0,2.75,2.83,37.13,-94.07,13721,2015-10-08 15:05:22:227
6.7229,-4.5969,-0.5746,7.8134,-5.9114,-0.4211,-1.5491,1.2176,-0.1899,0.1278,0.718,-0.3707,-26.0,49.25,2.75,2.47,37.62,-94.43,13822,2015-10-08 15:05:22:328
6.0334,-3.9073,-1.3982,7.8967,-5.8013,-0.3967,-1.5142,1.5076,-1.182,0.2898,-0.3515,-0.0341,-26.5,49.5,3.25,4.45,36.44,-92.37,13922,2015-10-08 15:05:22:428
10.094,-9.0597,1.4365,7.7061,-6.0342,-0.6115,2.3508,-3.0703,2.0206,0.5326,-0.7691,0.4602,-27.0,50.75,2.25,3.42,36.1,-93.31,14022,2015-10-08 15:05:22:528
7.2209,-6.4739,-0.5746,7.8385,-5.8888,-0.2229,-0.8475,-0.2404,-0.3708,0.1257,-0.0234,-0.1278,-27.25,49.75,2.25,359.0,38.57,-94.86,14122,2015-10-08 15:05:22:628
8.5234,-5.7461,-0.9002,7.7468,-5.9899,-0.5286,0.7766,0.2438,-0.3717,-0.4687,0.6732,0.0895,-27.25,48.5,2.25,0.87,37.51,-93.52,14221,2015-10-08 15:05:22:727
6.8761,-4.7692,-0.9002,7.8008,-5.9303,-0.3861,-0.8529,1.0656,-0.2754,0.1747,-0.1917,-0.1662,-28.0,48.0,1.75,0.42,37.65,-93.9,14321,2015-10-08 15:05:22:827
9.596,-8.5234,0.1341,7.7638,-5.9596,-0.6142,1.1559,-2.0207,0.0597,-0.1917,-0.2344,0.049,-28.0,48.0,1.5,1.25,36.97,-93.13,14421,2015-10-08 15:05:22:927
7.4508,-4.6543,0.0766,7.666,-6.0915,-0.5446,-0.9102,1.6064,0.3097,-0.0618,0.5987,-0.1172,-28.25,49.5,1.5,358.5,38.56,-95.24,14521,2015-10-08 15:05:23:027
6.9911,-5.0182,-1.494,7.7449,-6.0019,-0.4055,-0.5056,0.5787,-1.006,-0.147,-0.0852,-0.0213,-28.25,49.25,2.5,4.23,38.08,-92.92,14621,2015-10-08 15:05:23:127
9.7875,-7.7381,0.0766,7.6608,-6.0915,-0.6129,1.619,-0.6142,0.7413,-0.2919,-0.0937,0.2067,-27.25,49.75,1.75,0.08,37.98,-94.17,14722,2015-10-08 15:05:23:228
6.608,-3.9073,-0.7853,7.6927,-6.0738,-0.3181,-1.296,2.2967,-0.7765,0.4155,0.1321,-0.1981,-28.75,49.25,3.0,3.76,38.59,-93.3,14821,2015-10-08 15:05:23:327
8.983,-8.1211,-0.498,7.867,-5.8402,-0.4161,0.8096,-1.9554,-0.2542,-0.3601,-0.2983,0.0107,-26.5,49.75,3.0,4.87,36.85,-92.03,14921,2015-10-08 15:05:23:427
8.3318,-5.5162,0.7087,7.7416,-5.9909,-0.5894,-0.5207,1.5281,0.9533,-0.1747,0.4602,0.1449,-27.5,48.5,2.5,1.63,37.38,-95.0,15021,2015-10-08 15:05:23:527
6.9911,-4.9799,-2.1069,7.874,-5.8317,-0.4028,-0.8974,0.8309,-1.688,0.3707,-0.2365,-0.3537,-27.75,49.0,4.0,6.69,37.08,-92.87,15121,2015-10-08 15:05:23:627
10.4196,-9.0405,0.1915,7.8462,-5.8349,-0.7489,1.8746,-1.8814,1.3186,-0.6306,-0.1385,0.3238,-28.75,49.75,3.25,8.65,36.49,-92.93,15221,2015-10-08 15:05:23:727
6.3782,-3.5626,-1.1492,7.7073,-6.0458,-0.4657,-1.2413,2.3263,-0.1646,0.7393,-0.0362,-0.1172,-29.0,47.5,3.5,0.37,37.26,-95.64,15322,2015-10-08 15:05:23:828
8.0828,-6.4931,-1.1684,7.8269,-5.883,-0.5481,-0.0761,-0.0106,-1.0207,-0.2791,-0.2365,-0.1747,-28.0,48.75,4.25,7.58,37.56,-92.28,15422,2015-10-08 15:05:23:928
9.2512,-6.7612,0.747,7.7143,-6.0177,-0.6696,1.5095,-0.7837,1.4579,-0.2706,0.2216,0.3941,-28.75,49.0,2.25,359.02,36.79,-94.68,15521,2015-10-08 15:05:24:027
6.2058,-3.8116,-1.8771,7.8342,-5.8908,-0.3074,-1.6429,2.0601,-1.5723,0.539,-0.0682,-0.3025,-28.5,49.25,4.0,6.9,37.38,-92.77,15622,2015-10-08 15:05:24:128
9.6917,-9.0788,-0.0766,7.9095,-5.7652,-0.611,1.7822,-3.3136,0.5344,-0.6072,-0.1172,-0.0043,-27.75,48.5,4.0,10.3,36.92,-92.25,15721,2015-10-08 15:05:24:227
8.0445,-4.5969,0.249,7.699,-6.0469,-0.5748,0.3455,1.45,0.8237,0.1534,0.6647,-0.0064,-29.0,47.5,2.5,2.15,36.01,-94.42,15821,2015-10-08 15:05:24:327
6.5122,-4.0414,-2.1069,7.7916,-5.9477,-0.2957,-1.2793,1.9062,-1.8112,0.6115,-0.2983,-0.049,-29.0,49.0,4.0,7.99,37.61,-92.06,15921,2015-10-08 15:05:24:427
10.3813,-8.1403,0.3831,7.6889,-6.053,-0.642,2.6923,-2.0873,1.0251,-0.2812,-0.1981,0.3665,-28.5,49.0,3.0,2.5,37.42,-94.18,16021,2015-10-08 15:05:24:527
6.3207,-4.3287,-0.4405,7.7599,-5.9867,-0.3375,-1.4392,1.658,-0.103,0.2535,0.1534,-0.1065,-27.75,49.25,4.0,1.79,38.5,-94.79,16121,2015-10-08 15:05:24:627
9.2129,-7.2784,-0.6512,7.7498,-5.9807,-0.5857,1.4631,-1.2977,-0.0656,-0.392,0.0895,0.1385,-27.25,49.0,4.25,10.23,37.29,-92.28,16222,2015-10-08 15:05:24:728
7.1826,-5.0374,-0.6129,7.7773,-5.9501,-0.5292,-0.5947,0.9127,-0.0837,0.0469,0.294,-0.0874,-28.0,49.25,3.25,4.65,37.76,-94.66,16321,2015-10-08 15:05:24:827
8.5808,-6.4165,-0.3256,7.7712,-5.9502,-0.6115,0.8671,-0.3705,0.305,-0.1214,-0.1875,0.0597,-28.0,50.5,5.0,7.12,37.17,-94.19,16421,2015-10-08 15:05:24:927
8.3701,-5.6312,-0.5171,7.7499,-5.9822,-0.5678,0.8117,0.1978,0.338,0.1768,-0.017,-0.0575,-27.5,49.5,4.5,7.47,37.59,-94.19,16521,2015-10-08 15:05:25:027
7.0102,-4.8076,-0.8811,7.8282,-5.8865,-0.4882,-0.8844,1.1251,-0.4759,0.0937,0.0533,-0.1065,-27.5,48.5,5.0,8.25,36.89,-93.57,16621,2015-10-08 15:05:25:127
9.1363,-7.5848,-0.1341,7.9169,-5.7534,-0.6248,1.0519,-1.6964,0.401,-0.179,-0.1747,-0.0213,-28.0,49.25,4.25,4.85,35.82,-94.14,16721,2015-10-08 15:05:25:227
7.8721,-5.363,-0.4214,7.8915,-5.7925,-0.5838,0.248,0.1008,0.3163,-0.0852,0.3132,0.0724,-29.25,49.25,4.0,4.85,35.82,-94.14,16822,2015-10-08 15:05:25:328
7.7381,-5.612,-1.0534,7.8865,-5.8001,-0.5762,-0.1484,0.1881,-0.4772,-0.0746,-0.1321,0.032,-28.5,47.25,4.75,7.92,36.26,-94.18,16922,2015-10-08 15:05:25:428
8.2744,-5.7652,-0.1724,7.8126,-5.8908,-0.6582,0.4618,0.1255,0.4858,0.0831,0.0959,0.0639,-28.25,48.5,4.5,6.77,36.92,-94.82,17021,2015-10-08 15:05:25:527
7.6806,-5.4779,-0.7278,7.8023,-5.9085,-0.62,-0.1217,0.4306,-0.1079,0.0575,-0.0469,-0.0128,-29.0,48.75,5.25,7.14,37.05,-94.54,17122,2015-10-08 15:05:25:628
8.2361,-5.7078,-0.4214,7.8123,-5.8924,-0.6465,0.6123,0.0659,0.2239,0.0192,-0.098,0.0767,-27.75,49.0,4.5,6.87,36.93,-94.74,17221,2015-10-08 15:05:25:727
7.7189,-5.5929,-0.7087,7.8522,-5.8433,-0.6068,-0.1333,0.2505,-0.0253,0.0746,0.0043,-0.0639,-28.25,49.5,4.5,6.92,36.57,-94.42,17321,2015-10-08 15:05:25:827
8.102,-5.8419,-0.5746,7.8981,-5.7793,-0.6252,0.2039,-0.0626,0.0506,0.066,-0.0533,-0.0767,-28.0,49.0,4.75,6.99,36.26,-94.49,17421,2015-10-08 15:05:25:927
7.7189,-5.7269,-0.5555,7.9383,-5.7256,-0.6101,-0.2002,0.0369,0.0354,0.0575,0.0149,-0.0234,-28.0,49.0,5.0,7.15,35.8,-94.46,17521,2015-10-08 15:05:26:027
7.9679,-5.7844,-0.498,7.9349,-5.7284,-0.6273,0.0395,-0.0461,0.1207,-0.1257,0.0234,0.0234,-28.5,49.5,5.5,8.94,35.74,-94.52,17621,2015-10-08 15:05:26:127
7.9487,-5.7652,-0.5746,7.9178,-5.757,-0.5788,0.0086,0.0072,-0.0791,0.0703,-0.0107,-0.0554,-28.75,49.5,5.25,7.01,35.91,-94.19,17721,2015-10-08 15:05:26:227
8.0254,-5.7269,-0.498,7.8967,-5.7828,-0.6096,0.1478,0.0941,0.0541,-0.0533,-0.0128,0.0192,-28.25,50.0,4.25,4.42,36.13,-94.41,17822,2015-10-08 15:05:26:328
8.0254,-5.6886,-0.5363,7.9052,-5.7734,-0.5876,0.1201,0.0848,0.0513,-0.0107,-0.0597,0.0447,-28.5,50.0,4.5,7.02,36.01,-94.21,17922,2015-10-08 15:05:26:428
7.9871,-5.6886,-0.4788,7.9279,-5.741,-0.5993,0.0591,0.0524,0.1204,0.0511,-0.0149,0.0149,-28.75,50.0,5.0,6.83,35.83,-94.32,18021,2015-10-08 15:05:26:527
7.9487,-5.7461,-0.5363,7.9392,-5.7246,-0.6062,0.0095,-0.0214,0.0699,-0.0511,-0.0874,0.0533,-28.75,49.5,4.5,6.74,35.71,-94.37,18121,2015-10-08 15:05:26:627
7.9871,-5.7269,-0.6129,7.9536,-5.7072,-0.581,0.0334,-0.0197,-0.0319,0.0341,-0.0405,-0.0788,-29.0,49.5,5.0,6.94,35.59,-94.18,18221,2015-10-08 15:05:26:727
7.9487,-5.6886,-0.5555,7.9629,-5.6943,-0.5809,-0.0142,0.0057,0.0255,0.0746,-0.0362,0.0724,-27.75,49.25,4.5,7.16,35.5,-94.17,18321,2015-10-08 15:05:26:827
7.9104,-5.7461,-0.5938,7.9448,-5.7173,-0.6022,-0.0152,-0.048,0.0276,-0.0298,0.1214,-0.0128,-27.5,49.25,4.0,4.65,35.66,-94.33,18422,2015-10-08 15:05:26:928
7.8721,-5.7652,-0.5746,7.9727,-5.6822,-0.564,-0.1006,-0.083,-0.0106,-0.0234,0.0746,-0.066,-28.5,50.0,5.0,7.05,35.41,-94.05,18521,2015-10-08 15:05:27:027
7.9104,-5.7652,-0.5555,7.9686,-5.6886,-0.559,-0.0198,-0.0958,0.0036,0.032,-0.0618,0.0767,-28.75,50.25,5.0,7.1,35.34,-93.99,18621,2015-10-08 15:05:27:127
7.9679,-5.7461,-0.5555,7.9631,-5.6985,-0.5361,-0.0335,-0.0668,-0.0194,0.0426,0.0192,0.0639,-29.25,50.0,4.75,7.33,35.49,-93.83,18722,2015-10-08 15:05:27:228
7.9871,-5.7269,-0.5938,7.9673,-5.6934,-0.5276,0.0189,-0.0151,-0.0914,-0.0746,-0.0554,0.0021,-29.5,49.0,4.0,4.92,35.53,-93.85,18822,2015-10-08 15:05:27:328
7.9104,-5.7269,-0.498,7.967,-5.6977,-0.4836,-0.0226,-0.0355,-0.0699,-0.0895,0.0234,0.017,-29.5,48.5,4.25,5.17,35.49,-93.79,18922,2015-10-08 15:05:27:428
7.9487,-5.7844,-0.5746,7.9699,-5.6933,-0.4884,-0.0228,-0.1129,-0.0833,0.0362,-0.0469,-0.0447,-28.5,49.0,4.0,5.4,35.47,-93.62,19021,2015-10-08 15:05:27:527
7.9296,-5.7652,-0.5555,7.9801,-5.6801,-0.4744,-0.0505,-0.0851,-0.0427,-0.0021,0.228,0.0234,-28.5,48.25,4.75,8.25,35.46,-93.48,19121,2015-10-08 15:05:27:627
7.9487,-5.7652,-0.5363,8.0083,-5.6435,-0.4348,-0.0562,-0.1179,-0.0911,-0.0618,0.0575,0.0746,-28.5,49.25,4.5,8.27,35.31,-93.18,19221,2015-10-08 15:05:27:727
7.9487,-5.7652,-0.5746,7.998,-5.6581,-0.4352,-0.0101,-0.1055,-0.0318,-0.049,-0.0085,-0.0149,-28.5,50.0,5.0,8.06,35.32,-93.12,19321,2015-10-08 15:05:27:827
7.9104,-5.7652,-0.5363,8.0125,-5.6337,-0.4812,-0.1077,-0.1584,-0.0768,-0.1001,0.0213,-0.115,-28.25,49.75,5.25,7.82,35.2,-93.31,19421,2015-10-08 15:05:27:927
7.9296,-5.8227,-0.5555,8.0002,-5.6497,-0.497,-0.0726,-0.2133,-0.0466,0.0128,0.0362,0.0043,-28.25,50.0,4.25,5.24,35.07,-93.53,19521,2015-10-08 15:05:28:027
7.9487,-5.7461,-0.5555,8.0078,-5.6412,-0.4717,-0.0591,-0.1049,-0.0838,-0.0107,0.13,-0.0575,-28.25,49.0,4.75,5.35,35.21,-93.46,19621,2015-10-08 15:05:28:127
7.9871,-5.7269,-0.5363,8.0097,-5.6388,-0.4677,-0.0226,-0.0881,-0.0686,0.0107,0.0192,-0.032,-28.75,49.25,5.0,8.16,35.15,-93.28,19721,2015-10-08 15:05:28:227
8.0445,-5.6695,-0.5171,7.9792,-5.6842,-0.4397,0.0439,0.0109,-0.1085,0.0383,-0.0447,0.1449,-28.75,49.5,5.25,8.0,35.26,-93.22,19821,2015-10-08 15:05:28:327
8.0062,-5.7269,-0.5171,7.9873,-5.6714,-0.4572,-2.0E-4,-0.0747,-0.0983,0.0511,0.0107,-0.0256,-27.75,50.0,5.0,7.96,35.36,-93.23,19921,2015-10-08 15:05:28:427
7.8721,-5.7652,-0.5363,7.9888,-5.6678,-0.4748,-0.0975,-0.1166,-0.0615,0.0533,-0.0341,-0.0639,-27.75,48.0,5.0,8.13,35.4,-93.27,20021,2015-10-08 15:05:28:527
7.9104,-5.7652,-0.498,7.9776,-5.6848,-0.4604,-0.0863,-0.0805,7.0E-4,-0.017,0.0788,0.0874,-26.75,48.0,5.0,8.2,35.33,-93.43,20122,2015-10-08 15:05:28:628
7.8913,-5.7461,-0.4405,7.9705,-5.6953,-0.4525,-0.0792,-0.0508,0.012,-0.0426,-0.0383,0.0767,-27.75,48.25,5.0,8.61,35.37,-93.16,20222,2015-10-08 15:05:28:728
7.9487,-5.7652,-0.5555,7.9489,-5.7224,-0.4885,-2.0E-4,-0.0428,-0.0669,0.0341,0.0852,-0.0234,-27.0,47.75,5.0,8.47,35.57,-93.26,20322,2015-10-08 15:05:28:828
7.9679,-5.7461,-0.5171,7.9331,-5.7432,-0.5022,0.0348,-0.0029,-0.015,0.0724,-0.0064,0.2003,-27.5,47.5,4.75,8.23,35.67,-93.55,20422,2015-10-08 15:05:28:928
7.9679,-5.7652,-0.5171,7.9504,-5.7167,-0.5307,0.0111,-0.058,-3.0E-4,0.0831,-0.081,-0.1981,-26.5,48.5,4.5,7.68,35.85,-93.76,20521,2015-10-08 15:05:29:027
7.9104,-5.7652,-0.5746,7.9525,-5.7126,-0.5417,-0.0613,-0.0909,-0.0329,0.0149,-0.0575,-0.0298,-28.0,48.25,4.75,7.83,35.61,-93.83,20621,2015-10-08 15:05:29:127
7.9296,-5.7652,-0.5363,7.9422,-5.7267,-0.5439,-0.0126,-0.0385,0.0076,0.0362,0.1342,0.0213,-27.5,48.25,4.5,7.87,35.64,-93.81,20721,2015-10-08 15:05:29:227
7.9487,-5.7078,-0.4788,7.9302,-5.7445,-0.5329,0.0186,0.0367,0.0541,0.0575,0.1001,0.0341,-27.75,48.25,4.75,7.93,35.86,-93.84,20821,2015-10-08 15:05:29:327
7.9296,-5.7078,-0.5171,7.9244,-5.7538,-0.5174,0.0052,0.046,3.0E-4,-0.0746,-0.066,-0.1193,-28.0,47.5,4.75,8.08,35.92,-93.74,20921,2015-10-08 15:05:29:427
7.9487,-5.7844,-0.4788,7.9279,-5.7477,-0.5318,0.0208,-0.0367,0.053,0.0277,0.0298,-0.1172,-28.75,48.75,4.75,7.7,35.88,-93.84,21021,2015-10-08 15:05:29:527
7.9679,-5.7269,-0.5363,7.9396,-5.7307,-0.5401,0.0283,0.0038,0.0038,-0.0107,-0.0618,0.0064,-28.5,47.75,4.25,5.37,35.72,-93.84,21121,2015-10-08 15:05:29:627
7.9487,-5.7652,-0.498,7.9468,-5.7211,-0.5367,0.002,-0.0633,4.0E-4,-0.0937,0.1001,-0.032,-29.0,49.5,4.75,7.34,35.69,-93.87,21221,2015-10-08 15:05:29:727
7.9104,-5.8035,-0.5363,7.9379,-5.7331,-0.5396,-0.0275,-0.0513,0.0799,-0.049,-0.0107,0.0341,-27.5,48.5,4.75,7.58,35.75,-93.88,21321,2015-10-08 15:05:29:827
7.9487,-5.7844,-0.4405,7.9418,-5.7289,-0.5274,0.007,-0.0555,0.0869,-0.0511,0.1065,-0.0447,-28.0,48.25,4.25,5.43,35.75,-93.8,21421,2015-10-08 15:05:29:927
7.9296,-5.7269,-0.5555,7.9366,-5.7351,-0.5383,-0.007,0.0081,-0.0172,0.0383,0.0554,0.0043,-29.0,48.75,5.25,7.62,35.79,-93.88,21521,2015-10-08 15:05:30:027
7.9679,-5.7078,-0.6129,7.9323,-5.7388,-0.5616,0.0366,0.0526,-0.0822,0.13,0.0277,-0.0831,-27.75,48.0,5.5,10.17,35.82,-94.05,21621,2015-10-08 15:05:30:127
7.9296,-5.7652,-0.5746,7.9479,-5.7163,-0.5704,-0.0183,-0.0489,-0.0042,0.0085,0.0298,-0.0597,-27.5,48.25,4.75,7.87,35.79,-93.85,21721,2015-10-08 15:05:30:227
7.9487,-5.7269,-0.5746,7.9515,-5.7083,-0.5995,-0.0044,-0.0187,0.023,0.0149,-0.1257,0.0362,-28.0,48.0,4.5,7.53,35.65,-94.1,21821,2015-10-08 15:05:30:327
7.9487,-5.7844,-0.5555,7.948,-5.7071,-0.6542,0.0069,-0.0307,0.0828,0.1129,-0.0405,-0.1214,-28.25,47.75,4.75,6.79,35.59,-94.71,21921,2015-10-08 15:05:30:427
7.9104,-5.7652,-0.6512,7.9438,-5.7136,-0.6492,-0.0334,-0.0517,-0.002,-0.0064,0.0895,0.017,-27.75,47.25,4.5,7.11,35.56,-94.65,22022,2015-10-08 15:05:30:528
7.9296,-5.7652,-0.6129,7.9249,-5.7367,-0.6758,-0.0145,-0.0094,-0.0138,0.0021,-0.1108,-0.0383,-28.5,47.5,4.5,6.87,35.64,-94.67,22122,2015-10-08 15:05:30:628
7.9104,-5.7078,-0.6321,7.9389,-5.7172,-0.6757,0.0325,-0.0058,0.0718,0.0724,0.0447,0.0213,-28.25,46.75,4.75,6.64,35.8,-94.87,22221,2015-10-08 15:05:30:727
7.8913,-5.7269,-0.5746,7.9207,-5.7372,-0.7195,-0.0368,0.0023,0.1273,0.017,-0.0618,0.1044,-27.5,47.0,5.25,6.86,35.66,-94.86,22321,2015-10-08 15:05:30:827
7.8913,-5.7844,-0.5938,7.924,-5.7372,-0.6819,-0.0327,-0.0472,0.0881,0.0192,-0.032,-0.0341,-27.5,47.5,6.0,8.97,35.88,-95.05,22421,2015-10-08 15:05:30:927
7.9296,-5.7652,-0.6321,7.9298,-5.7274,-0.697,-2.0E-4,-0.0379,0.0649,0.0383,-0.1044,0.0234,-28.25,47.25,6.25,9.26,35.77,-95.06,22521,2015-10-08 15:05:31:027
7.9487,-5.7652,-0.6704,7.9171,-5.7466,-0.6829,0.0125,5.0E-4,-0.0066,0.017,0.0192,-0.0511,-28.25,47.75,5.75,9.0,35.75,-94.99,22621,2015-10-08 15:05:31:127
7.9104,-5.7844,-0.7661,7.9306,-5.7215,-0.7355,-0.0149,-0.0542,-0.0418,-0.0149,-0.0831,-0.0767,-28.0,47.0,6.5,11.84,35.8,-95.07,22721,2015-10-08 15:05:31:227
7.9296,-5.8035,-0.7661,7.9264,-5.726,-0.7454,0.0046,-0.0739,-0.0337,-0.0085,-0.049,0.0149,-26.75,46.25,5.75,8.93,35.69,-95.3,22821,2015-10-08 15:05:31:327
7.9487,-5.7844,-0.8236,7.8962,-5.7578,-0.8179,0.0752,-0.0579,-0.06,-0.1491,-0.0746,0.0554,-27.5,46.0,6.0,8.95,36.03,-95.65,22921,2015-10-08 15:05:31:427
7.9871,-5.7461,-0.9768,7.887,-5.7614,-0.8781,0.1097,0.0227,-0.0612,-0.0213,-0.0916,-0.0937,-27.5,48.25,5.75,7.98,35.95,-95.91,23021,2015-10-08 15:05:31:527
7.9296,-5.7461,-1.0343,7.8552,-5.7832,-1.0105,0.0717,0.0326,-0.0191,-0.1257,0.0405,-0.0383,-27.25,47.25,6.0,6.87,36.09,-97.09,23121,2015-10-08 15:05:31:627
7.8913,-5.8419,-1.0151,7.8411,-5.7785,-1.1386,0.0408,-0.0702,0.0936,-0.147,0.0256,0.0511,-26.75,46.75,7.0,8.98,36.06,-97.47,23221,2015-10-08 15:05:31:727
7.8338,-5.7844,-1.1875,7.833,-5.7736,-1.2163,0.0391,-0.0491,0.2012,-0.0937,-0.0447,0.0724,-26.75,46.0,8.0,8.17,36.1,-98.26,23321,2015-10-08 15:05:31:827
7.9296,-5.7652,-1.3024,7.797,-5.7811,-1.3986,0.1326,0.035,0.0387,-0.115,-0.1044,0.0874,-25.75,47.0,9.5,13.76,36.09,-99.95,23422,2015-10-08 15:05:31:928
7.9104,-5.8035,-1.4174,7.7486,-5.8036,-1.5644,0.1723,0.0254,0.0223,-0.1108,-0.228,0.1001,-26.0,47.5,9.5,12.28,36.21,-100.9,23521,2015-10-08 15:05:32:027
7.9871,-5.7844,-1.7047,7.7106,-5.8127,-1.7118,0.2765,0.0283,0.0071,-0.2024,-0.2109,-0.0767,-26.5,46.75,10.0,12.15,36.29,-101.41,23622,2015-10-08 15:05:32:128
7.7189,-5.8802,-1.7621,7.7073,-5.7242,-2.0003,0.0499,-0.1177,0.219,-0.0831,-0.326,0.017,-25.25,46.75,11.25,11.71,36.04,-104.06,23721,2015-10-08 15:05:32:227
7.6998,-5.9376,-2.2601,7.6092,-5.7493,-2.2838,0.0714,-0.2074,0.0428,0.2493,-0.5177,-0.0256,-24.75,47.0,12.25,12.58,35.69,-105.32,23821,2015-10-08 15:05:32:327
7.4124,-5.8035,-2.7773,7.4863,-5.7967,-2.5544,-0.0738,-0.0069,-0.2229,0.3515,-0.7414,0.0021,-24.5,47.25,13.75,15.05,36.06,-107.96,23922,2015-10-08 15:05:32:428
7.2592,-5.6503,-2.8539,7.2883,-5.901,-2.8688,-0.0291,0.2506,0.0149,0.1981,-0.539,0.0575,-24.0,46.0,13.75,12.66,36.84,-110.77,24022,2015-10-08 15:05:32:528
7.0294,-5.7269,-2.3559,7.177,-5.9286,-3.0843,-0.1426,0.2072,0.6335,0.1278,-0.2152,-0.0064,-23.75,47.5,13.75,9.4,37.1,-112.84,24121,2015-10-08 15:05:32:627
6.6463,-5.5929,-2.5857,7.1445,-5.973,-3.0741,-0.4982,0.4376,0.4692,0.1619,0.0362,-0.0213,-22.25,47.25,15.25,9.95,37.31,-113.38,24221,2015-10-08 15:05:32:727
7.2975,-5.9185,-2.2218,7.1739,-6.0528,-2.8407,0.1428,0.1726,0.4465,0.2365,0.0192,-0.0149,-21.5,46.0,16.25,18.38,37.97,-112.29,24321,2015-10-08 15:05:32:827
7.2209,-6.1675,-2.8347,7.2708,-6.0669,-2.549,-0.1074,-0.0814,-0.3432,0.5071,0.147,-0.147,-21.5,47.25,16.0,20.15,38.2,-110.04,24421,2015-10-08 15:05:32:927
7.1826,-6.4165,-3.0837,7.3495,-6.0617,-2.3262,-0.1669,-0.3548,-0.7575,0.3963,-0.0128,-0.017,-21.0,46.75,14.0,17.27,38.2,-108.03,24521,2015-10-08 15:05:33:027
7.2401,-6.4931,-3.237,7.3302,-6.0991,-2.289,-0.1093,-0.394,-0.9671,0.1981,0.0405,-0.2535,-22.5,46.5,12.75,15.34,38.34,-107.27,24621,2015-10-08 15:05:33:127
7.1635,-6.3782,-3.0263,7.3257,-6.0415,-2.4507,-0.143,-0.2984,-0.5182,-0.1193,-0.2535,0.0021,-23.5,46.5,11.0,8.85,38.17,-108.07,24721,2015-10-08 15:05:33:227
6.9719,-6.0334,-2.6049,7.2972,-5.9795,-2.677,-0.4211,0.0036,0.053,-0.2003,-0.0916,-0.0937,-24.0,47.0,10.5,6.0,37.73,-109.81,24821,2015-10-08 15:05:33:327
7.0294,-5.861,-2.3559,7.2412,-6.0234,-2.7303,-0.1735,0.1623,0.3361,-0.0192,0.0852,0.0767,-24.0,47.25,10.75,5.16,37.71,-110.49,24921,2015-10-08 15:05:33:427
